Date,Open,High,Low,Close,Adj Close,Volume
2010-06-23,80.230003,80.639999,79.449997,80.120003,65.643471,3567100
2010-06-24,79.809998,79.839996,77.870003,78.180000,64.053993,4340100
2010-06-25,78.529999,79.089996,77.879997,78.900002,64.643890,4339900
2010-06-28,78.949997,79.730003,78.290001,78.980003,64.709450,3094000
2010-06-29,78.720001,79.040001,76.849998,78.489998,64.307968,8545400
2010-06-30,78.209999,80.220001,78.209999,78.989998,64.717628,6942900
2010-07-01,79.059998,79.379997,77.830002,78.550003,64.357140,6811700
2010-07-02,78.800003,79.000000,77.040001,77.669998,63.636116,3776900
2010-07-06,78.449997,79.379997,77.500000,78.139999,64.021217,4012500
2010-07-07,78.440002,80.580002,77.930000,80.519997,65.971169,4957900
2010-07-08,81.120003,81.589996,80.089996,81.220001,66.544701,3975800
2010-07-09,81.110001,82.250000,81.110001,82.160004,67.314842,2817400
2010-07-12,81.870003,82.260002,81.360001,82.260002,67.396790,3206600
2010-07-13,82.839996,84.570000,82.839996,83.550003,68.453697,5137400
2010-07-14,83.129997,83.680000,82.489998,83.050003,68.044044,3114300
2010-07-15,83.169998,83.169998,81.529999,83.059998,68.052216,4642000
2010-07-16,82.709999,82.769997,80.699997,80.949997,66.323463,4302500
2010-07-19,81.480003,81.550003,80.080002,81.220001,66.544701,3054200
2010-07-20,80.480003,82.339996,80.010002,82.190002,67.339432,3050800
2010-07-21,82.639999,83.110001,81.339996,82.300003,67.429543,4992700
2010-07-22,84.730003,85.139999,83.849998,84.750000,69.436874,7153200
2010-07-23,84.699997,86.269997,84.349998,86.169998,70.600288,4559100
2010-07-26,86.500000,87.470001,85.889999,87.320000,71.542511,4834500
2010-07-27,87.160004,87.389999,86.330002,86.800003,71.116478,4243800
2010-07-28,86.440002,87.000000,86.220001,86.690002,71.026352,2824600
2010-07-29,87.050003,87.480003,85.720001,86.339996,70.739601,3344200
2010-07-30,85.500000,86.349998,84.860001,85.540001,70.084114,4744600
2010-08-02,86.800003,87.779999,86.720001,87.410004,71.616272,3639000
2010-08-03,86.980003,87.550003,86.680000,87.209999,71.452385,2855500
2010-08-04,87.300003,88.070000,87.230003,88.000000,72.099632,2222600
2010-08-05,87.309998,87.919998,86.970001,87.720001,71.870247,2523600
2010-08-06,86.809998,87.540001,86.019997,87.290001,71.517937,2701300
2010-08-09,87.730003,88.379997,87.410004,88.029999,72.124214,3187400
2010-08-10,87.410004,87.779999,85.849998,87.110001,71.370445,3641400
2010-08-11,85.900002,85.989998,83.529999,84.099998,68.904305,4505600
2010-08-12,83.300003,84.629997,83.160004,84.010002,68.830589,3435300
2010-08-13,83.900002,84.449997,83.739998,84.010002,68.830589,2079100
2010-08-16,83.330002,83.959999,82.330002,83.430000,68.355392,2358400
2010-08-17,82.940002,84.889999,82.669998,84.089996,68.896133,4374600
2010-08-18,83.779999,84.000000,82.410004,83.610001,68.933220,3198900
2010-08-19,83.330002,83.440002,81.190002,81.809998,67.449188,3959300
2010-08-20,81.000000,81.440002,80.110001,80.660004,66.501045,4355400
2010-08-23,81.010002,82.300003,80.900002,81.080002,66.847343,3243400
2010-08-24,80.199997,81.000000,79.470001,80.449997,66.327911,4475900
2010-08-25,80.010002,81.099998,79.470001,80.750000,66.575287,3577100
2010-08-26,81.260002,81.330002,79.500000,79.779999,65.775551,3577000
2010-08-27,80.120003,81.089996,79.199997,81.000000,66.781387,3445900
2010-08-30,80.559998,80.680000,79.580002,79.650002,65.668358,2408400
2010-08-31,79.559998,80.199997,78.400002,78.550003,64.761459,4956000
2010-09-01,79.510002,81.099998,79.290001,81.010002,66.789619,4507000
2010-09-02,81.440002,81.889999,80.830002,81.870003,67.498680,2477800
2010-09-03,82.580002,83.709999,82.559998,83.480003,68.826050,2939700
2010-09-07,83.230003,83.379997,82.019997,82.139999,67.721260,3099200
2010-09-08,82.209999,83.709999,82.209999,82.750000,68.224167,2787000
2010-09-09,83.919998,84.080002,82.480003,82.959999,68.397316,2471700
2010-09-10,82.870003,84.070000,82.650002,83.940002,69.205292,2166300
2010-09-13,84.559998,84.970001,84.209999,84.860001,69.963814,2863500
2010-09-14,84.680000,85.000000,84.019997,84.629997,69.774200,3319500
2010-09-15,84.470001,84.750000,83.620003,84.580002,69.732948,2175900
2010-09-16,84.019997,85.000000,83.940002,84.949997,70.037987,2431800
2010-09-17,85.339996,86.169998,85.089996,86.070000,70.961418,5967100
2010-09-20,86.260002,87.629997,86.059998,87.410004,72.066193,3657900
2010-09-21,86.650002,87.620003,86.059998,86.550003,71.357147,3680200
2010-09-22,86.570000,87.160004,86.129997,86.629997,71.423103,2473000
2010-09-23,85.860001,86.750000,85.349998,85.529999,70.516190,1994000
2010-09-24,86.410004,87.470001,85.790001,86.959999,71.695152,3420400
2010-09-27,86.860001,87.110001,86.070000,86.190002,71.060333,2494700
2010-09-28,86.650002,87.320000,85.440002,87.040001,71.761116,2582600
2010-09-29,86.660004,87.650002,86.320000,87.169998,71.868301,2915700
2010-09-30,87.779999,88.000000,86.209999,86.709999,71.489052,3634700
2010-10-01,87.379997,87.889999,86.900002,87.620003,72.239296,3200900
2010-10-04,87.290001,87.730003,86.110001,86.699997,71.480820,2286300
2010-10-05,87.309998,89.000000,87.309998,88.860001,73.261658,4612200
2010-10-06,88.660004,89.900002,88.660004,89.889999,74.110855,4137400
2010-10-07,89.860001,89.919998,88.440002,88.900002,73.294624,3321900
2010-10-08,89.820000,89.820000,88.430000,89.160004,73.508972,2264400
2010-10-11,89.480003,89.500000,87.970001,88.250000,72.758728,2605900
2010-10-12,87.919998,88.540001,86.779999,88.150002,72.676270,2501400
2010-10-13,88.129997,89.730003,88.129997,89.139999,73.492493,3179900
2010-10-14,89.150002,89.260002,88.360001,89.070000,73.434776,2313700
2010-10-15,89.750000,89.889999,88.370003,89.139999,73.492493,3097100
2010-10-18,89.089996,89.919998,88.690002,89.660004,73.921204,2692000
2010-10-19,88.750000,88.959999,87.510002,88.550003,73.006073,3888100
2010-10-20,88.730003,89.949997,88.599998,89.470001,73.764572,2819400
2010-10-21,89.870003,90.900002,89.720001,90.550003,74.655006,5633800
2010-10-22,90.449997,90.629997,90.019997,90.440002,74.564308,2310800
2010-10-25,90.629997,91.489998,90.629997,90.900002,74.943558,3192900
2010-10-26,90.680000,90.980003,90.139999,90.470001,74.589050,2268200
2010-10-27,89.989998,90.529999,88.559998,90.370003,74.506577,3398500
2010-10-28,87.820000,88.000000,83.800003,85.070000,70.136932,16228100
2010-10-29,85.010002,85.209999,84.070000,84.220001,69.436150,6085200
2010-11-01,84.570000,85.290001,83.419998,83.980003,69.238281,4467200
2010-11-02,84.809998,85.050003,84.320000,84.800003,69.914322,3815200
2010-11-03,85.150002,85.580002,83.300003,85.300003,70.326553,4081700
2010-11-04,86.290001,87.870003,86.099998,87.040001,71.761116,6606100
2010-11-05,87.459999,87.489998,86.000000,86.339996,71.183990,3724300
2010-11-08,85.800003,86.599998,85.550003,85.860001,70.788269,5515100
2010-11-09,86.330002,86.339996,84.949997,85.300003,70.326553,4920500
2010-11-10,85.300003,86.489998,85.290001,86.250000,71.109802,3999000
2010-11-11,85.720001,86.559998,85.220001,86.500000,71.315910,5850800
2010-11-12,86.019997,87.169998,85.629997,86.239998,71.101563,4123700
2010-11-15,86.690002,86.779999,86.139999,86.199997,71.068581,3131100
2010-11-16,85.709999,85.779999,83.970001,84.239998,69.452652,5699800
2010-11-17,84.080002,84.519997,83.519997,83.949997,69.647606,3130600
2010-11-18,84.839996,85.750000,84.559998,85.550003,70.975021,3576400
2010-11-19,85.529999,85.550003,84.720001,85.010002,70.527039,3221300
2010-11-22,84.660004,85.059998,83.970001,84.900002,70.435753,2976300
2010-11-23,83.910004,84.540001,83.139999,83.589996,69.348930,3933200
2010-11-24,84.489998,84.809998,84.080002,84.660004,70.236656,3857600
2010-11-26,84.459999,85.070000,83.919998,84.400002,70.020943,1661300
2010-11-29,83.699997,84.379997,83.000000,84.220001,69.871605,3590000
2010-11-30,83.250000,84.300003,83.029999,83.980003,69.672501,3463500
2010-12-01,85.419998,86.730003,85.400002,86.050003,71.389839,5153700
2010-12-02,86.239998,87.129997,86.150002,86.510002,71.771439,4257900
2010-12-03,86.059998,87.239998,85.809998,86.940002,72.128189,2910700
2010-12-06,87.000000,87.419998,86.620003,86.879997,72.078415,3165400
2010-12-07,86.680000,87.070000,83.809998,84.190002,69.846687,10359600
2010-12-08,83.230003,84.820000,83.230003,84.680000,70.253220,5145300
2010-12-09,84.980003,85.050003,83.720001,84.110001,69.780350,3598100
2010-12-10,84.349998,84.419998,83.750000,84.320000,69.954575,4453200
2010-12-13,84.540001,85.720001,84.430000,85.300003,70.767586,4264300
2010-12-14,85.230003,85.910004,85.019997,85.839996,71.215607,2873400
2010-12-15,85.839996,87.000000,85.449997,85.809998,71.190697,4758500
2010-12-16,85.889999,86.580002,85.150002,86.400002,71.680199,2670600
2010-12-17,86.389999,86.650002,85.900002,86.370003,71.655312,3655800
2010-12-20,86.599998,87.820000,86.110001,87.339996,72.460030,4002600
2010-12-21,87.519997,87.599998,86.230003,86.529999,71.788040,3265900
2010-12-22,86.410004,86.900002,85.830002,86.720001,71.945686,2396800
2010-12-23,86.790001,86.860001,86.230003,86.470001,71.738281,1890200
2010-12-27,86.379997,87.250000,86.000000,87.010002,72.186272,1585500
2010-12-28,87.010002,87.419998,86.440002,86.739998,71.962280,1769700
2010-12-29,86.839996,87.199997,86.550003,86.760002,71.978867,1666800
2010-12-30,86.779999,87.029999,86.370003,86.540001,71.796349,1502900
2010-12-31,86.529999,86.980003,86.010002,86.300003,71.597221,1791500
2011-01-03,86.750000,87.330002,86.739998,86.790001,72.003761,2632800
2011-01-04,87.000000,87.279999,86.279999,86.669998,71.904198,2644100
2011-01-05,86.290001,87.900002,86.120003,86.669998,71.904198,4081300
2011-01-06,86.860001,87.190002,85.629997,86.139999,71.464493,3452600
2011-01-07,86.550003,87.309998,85.949997,86.230003,71.539162,3355500
2011-01-10,85.720001,87.330002,85.720001,87.150002,72.302414,3475200
2011-01-11,87.330002,88.339996,87.330002,87.739998,72.791893,3024400
2011-01-12,88.019997,88.760002,87.919998,88.660004,73.555176,2732900
2011-01-13,88.470001,88.870003,87.760002,88.040001,73.040794,2351900
2011-01-14,87.739998,88.110001,87.449997,88.099998,73.090599,2094300
2011-01-18,87.839996,88.500000,87.709999,88.139999,73.123779,2323700
2011-01-19,88.250000,88.739998,87.660004,87.959999,72.974434,2302200
2011-01-20,87.860001,88.379997,87.250000,88.040001,73.040794,2167400
2011-01-21,88.660004,89.389999,88.370003,89.290001,74.077827,3911300
2011-01-24,89.209999,90.500000,89.059998,90.320000,74.932373,6319600
2011-01-25,89.400002,89.500000,87.199997,88.500000,73.422432,7480800
2011-01-26,88.580002,89.720001,88.430000,89.570000,74.310143,4097800
2011-01-27,89.199997,90.290001,89.019997,89.190002,73.994873,3282400
2011-01-28,89.430000,89.690002,87.250000,87.440002,72.543030,4927600
2011-01-31,87.930000,88.190002,87.309998,87.919998,72.941238,4116500
2011-02-01,88.019997,88.300003,87.440002,87.790001,72.833412,3995200
2011-02-02,87.680000,88.449997,87.680000,87.750000,72.800217,2892600
2011-02-03,87.820000,88.269997,87.550003,87.949997,72.966125,1982200
2011-02-04,87.919998,88.389999,87.650002,88.290001,73.248230,1973900
2011-02-07,88.169998,89.250000,87.809998,88.790001,73.663025,2621700
2011-02-08,88.970001,89.500000,88.779999,89.470001,74.227173,2708000
2011-02-09,89.669998,90.839996,89.650002,90.779999,75.313972,4786500
2011-02-10,90.239998,90.680000,89.959999,90.459999,75.048500,2787500
2011-02-11,90.339996,91.949997,90.059998,91.800003,76.160240,3410000
2011-02-14,91.720001,92.300003,91.720001,91.900002,76.243164,3418500
2011-02-15,91.519997,92.139999,91.000000,92.000000,76.326141,2971900
2011-02-16,91.459999,92.949997,91.449997,92.330002,77.060593,3906500
2011-02-17,92.139999,92.959999,92.019997,92.730003,77.394463,3134200
2011-02-18,92.730003,92.970001,92.050003,92.959999,77.586403,3435200
2011-02-22,92.730003,93.650002,91.820000,92.000000,76.785187,5032300
2011-02-23,92.570000,92.580002,89.870003,90.260002,75.332954,5360900
2011-02-24,90.430000,90.730003,89.269997,90.029999,75.140976,3995700
2011-02-25,89.750000,90.669998,89.690002,90.250000,75.324600,2859500
2011-02-28,91.900002,92.639999,91.099998,92.230003,76.977135,4797400
2011-03-01,92.190002,92.349998,90.440002,90.459999,75.499855,4008100
2011-03-02,90.239998,92.199997,90.239998,91.320000,76.217636,2809500
2011-03-03,91.849998,93.400002,91.849998,92.809998,77.461227,3061100
2011-03-04,92.709999,93.290001,91.349998,92.190002,76.943771,2770400
2011-03-07,92.580002,93.550003,92.019997,92.400002,77.119034,3790500
2011-03-08,92.370003,94.160004,92.300003,93.750000,78.245758,3623700
2011-03-09,93.519997,93.739998,92.580002,93.169998,77.761703,2117900
2011-03-10,92.320000,92.320000,90.000000,90.010002,75.124290,5098400
2011-03-11,89.709999,92.050003,89.709999,91.610001,76.459679,3513000
2011-03-14,91.209999,91.209999,89.900002,91.019997,75.967255,3549000
2011-03-15,89.050003,90.089996,88.059998,89.500000,74.698624,5273500
2011-03-16,89.059998,89.239998,86.910004,87.550003,73.071129,6387500
2011-03-17,88.589996,88.970001,88.050003,88.690002,74.022583,3581300
2011-03-18,89.720001,90.099998,88.529999,88.980003,74.264633,4823200
2011-03-21,90.269997,91.800003,90.169998,90.949997,75.908852,3576000
2011-03-22,90.959999,91.480003,90.410004,90.699997,75.700172,2067100
2011-03-23,90.620003,92.660004,90.599998,92.139999,76.902039,3978100
2011-03-24,92.610001,92.980003,91.889999,92.580002,77.269264,2595800
2011-03-25,92.870003,92.959999,92.129997,92.269997,77.010529,2748500
2011-03-28,92.419998,92.820000,92.120003,92.120003,76.885345,2414300
2011-03-29,92.269997,92.900002,91.900002,92.839996,77.486259,2221400
2011-03-30,92.839996,93.160004,92.330002,92.470001,77.177467,3566500
2011-03-31,92.410004,93.669998,92.360001,93.500000,78.037117,3202900
2011-04-01,93.529999,94.330002,92.620003,93.129997,77.728317,3546700
2011-04-04,92.680000,93.830002,92.680000,93.639999,78.153954,1956600
2011-04-05,93.510002,94.000000,93.019997,93.389999,77.945305,2253400
2011-04-06,93.940002,94.099998,93.220001,93.820000,78.304184,2498400
2011-04-07,93.510002,93.930000,92.599998,93.190002,77.778389,3428700
2011-04-08,93.589996,93.750000,92.620003,93.220001,77.803421,2462700
2011-04-11,93.589996,94.639999,93.400002,93.800003,78.287514,3221500
2011-04-12,93.199997,93.269997,92.029999,92.370003,77.094002,3894500
2011-04-13,93.070000,93.250000,92.550003,92.860001,77.502960,2834700
2011-04-14,92.430000,93.220001,91.750000,92.940002,77.569717,2290200
2011-04-15,92.889999,93.139999,91.980003,92.820000,77.469559,3110700
2011-04-18,91.940002,91.940002,90.580002,91.449997,76.326149,3639300
2011-04-19,91.650002,92.029999,91.470001,91.860001,76.668327,2435100
2011-04-20,92.970001,94.419998,92.930000,93.760002,78.254128,3635400
2011-04-21,94.089996,94.430000,93.650002,93.919998,78.387642,2926600
2011-04-25,93.910004,94.320000,93.269997,94.120003,78.554581,2187100
2011-04-26,95.010002,96.589996,94.389999,95.940002,80.073593,8004300
2011-04-27,95.669998,96.540001,95.379997,96.470001,80.515930,3774200
2011-04-28,96.110001,97.300003,96.089996,97.230003,81.150261,3597800
2011-04-29,96.919998,97.500000,96.860001,97.209999,81.133575,3086000
2011-05-02,97.580002,97.949997,96.650002,96.919998,80.891518,3025000
2011-05-03,96.930000,97.500000,96.580002,96.830002,80.816391,2938700
2011-05-04,96.550003,97.000000,95.739998,96.199997,80.290611,3226100
2011-05-05,95.610001,96.279999,94.400002,94.919998,79.222282,4159700
2011-05-06,95.730003,96.830002,95.360001,95.599998,79.789841,3666500
2011-05-09,95.300003,96.459999,95.300003,95.989998,80.115318,2039000
2011-05-10,96.239998,96.430000,95.629997,95.709999,79.881615,3285600
2011-05-11,95.769997,96.000000,94.440002,95.519997,79.723038,3458300
2011-05-12,95.180000,96.940002,95.110001,96.650002,80.666183,3949300
2011-05-13,96.610001,97.180000,95.190002,96.010002,80.132011,2918900
2011-05-16,95.540001,96.230003,95.269997,95.459999,79.672974,2605500
2011-05-17,95.279999,95.459999,93.139999,93.860001,78.337585,4845500
2011-05-18,93.720001,94.180000,92.750000,93.940002,78.866486,3340200
2011-05-19,94.339996,95.000000,93.930000,94.709999,79.512939,2385400
2011-05-20,94.550003,94.650002,93.129997,93.559998,78.547462,3486900
2011-05-23,92.290001,92.879997,91.760002,92.489998,77.649155,2988900
2011-05-24,92.919998,92.919998,91.930000,91.970001,77.212593,3218300
2011-05-25,91.540001,93.029999,91.379997,92.690002,77.817062,2814300
2011-05-26,92.650002,93.199997,92.029999,92.820000,77.926193,2669200
2011-05-27,93.459999,93.989998,93.099998,93.470001,78.471886,1987200
2011-05-31,94.050003,94.680000,93.489998,94.379997,79.235886,3181300
2011-06-01,94.330002,94.330002,91.330002,91.440002,76.767639,3456200
2011-06-02,91.349998,92.110001,90.970001,91.459999,76.784416,2745200
2011-06-03,90.190002,91.230003,90.190002,90.699997,76.146378,3108300
2011-06-06,90.379997,90.930000,90.239998,90.620003,76.079201,2964500
2011-06-07,90.860001,91.989998,90.739998,90.849998,76.272301,3049700
2011-06-08,90.940002,91.349998,90.360001,90.910004,76.322670,3469900
2011-06-09,91.360001,92.430000,90.989998,91.959999,77.204178,2493300
2011-06-10,91.440002,91.900002,90.639999,90.730003,76.171555,2765200
2011-06-13,91.139999,91.870003,90.900002,91.300003,76.650108,2543300
2011-06-14,92.279999,92.989998,92.040001,92.589996,77.733116,2839100
2011-06-15,91.699997,92.080002,90.580002,91.029999,76.423401,3407700
2011-06-16,91.070000,91.879997,90.660004,91.580002,76.885185,2995700
2011-06-17,92.300003,92.629997,91.529999,91.779999,77.053093,3764100
2011-06-20,91.419998,92.870003,91.410004,92.559998,77.707924,2026700
2011-06-21,92.809998,93.790001,92.330002,93.430000,78.438332,2438300
2011-06-22,93.330002,93.919998,92.720001,92.800003,77.909409,2675400
2011-06-23,92.040001,92.419998,90.730003,92.339996,77.523224,3804200
2011-06-24,92.339996,92.529999,90.680000,90.889999,76.305878,4179900
2011-06-27,91.080002,92.650002,90.839996,92.250000,77.447655,2783700
2011-06-28,92.629997,93.019997,92.419998,93.019997,78.094101,2730000
2011-06-29,93.419998,93.639999,92.680000,93.110001,78.169670,3071700
2011-06-30,93.379997,95.059998,93.349998,94.849998,79.630447,4201800
2011-07-01,94.830002,96.949997,94.830002,96.669998,81.158440,4659700
2011-07-05,96.400002,96.860001,96.059998,96.139999,80.713478,3064200
2011-07-06,96.120003,97.500000,96.099998,97.239998,81.636971,3704100
2011-07-07,97.730003,98.190002,97.169998,97.970001,82.249847,3312100
2011-07-08,97.120003,97.669998,96.989998,97.620003,81.956017,3014900
2011-07-11,96.449997,97.000000,96.059998,96.559998,81.066078,4510200
2011-07-12,97.110001,97.220001,95.800003,95.879997,80.495193,4578100
2011-07-13,96.089996,97.300003,96.029999,96.190002,80.755440,2816100
2011-07-14,94.820000,95.779999,94.559998,94.980003,79.739609,5397100
2011-07-15,95.199997,95.629997,94.720001,95.470001,80.150986,3924000
2011-07-18,95.099998,95.120003,93.709999,94.599998,79.420570,2951400
2011-07-19,94.940002,94.940002,93.379997,94.269997,79.143524,4756900
2011-07-20,94.830002,94.919998,94.150002,94.250000,79.126747,2808000
2011-07-21,95.010002,96.089996,94.500000,95.839996,80.461609,3540400
2011-07-22,96.089996,96.379997,95.110001,95.379997,80.075417,2846200
2011-07-25,94.839996,95.529999,93.900002,95.070000,79.815186,3438600
2011-07-26,91.919998,92.500000,89.559998,89.930000,75.499916,11432000
2011-07-27,89.690002,89.720001,87.750000,88.080002,73.946777,6658400
2011-07-28,88.190002,88.720001,87.410004,87.570000,73.518631,4285900
2011-07-29,86.940002,87.709999,86.599998,87.139999,73.157608,4883800
2011-08-01,87.980003,88.169998,85.540001,86.769997,72.846954,5997600
2011-08-02,85.669998,87.250000,85.250000,85.269997,71.587662,6406300
2011-08-03,85.559998,86.449997,84.820000,86.180000,72.351646,6277000
2011-08-04,85.070000,85.070000,82.110001,82.230003,69.035477,9061600
2011-08-05,83.440002,84.220001,81.239998,82.750000,69.472023,8453100
2011-08-08,80.750000,81.370003,78.529999,78.589996,65.979515,11496200
2011-08-09,80.230003,82.860001,78.059998,82.690002,69.421669,12008400
2011-08-10,81.000000,81.220001,78.010002,78.230003,65.677292,9377400
2011-08-11,78.690002,82.360001,78.290001,81.220001,68.187515,7142300
2011-08-12,81.889999,82.760002,80.800003,82.540001,69.295723,5718100
2011-08-15,82.660004,83.660004,81.970001,83.309998,69.942177,4157200
2011-08-16,82.529999,82.680000,81.050003,82.129997,68.951515,5078200
2011-08-17,82.190002,83.029999,80.580002,80.930000,68.402122,5429400
2011-08-18,79.830002,80.019997,76.739998,77.419998,65.435455,8546300
2011-08-19,76.650002,78.820000,76.599998,76.870003,64.970604,6151600
2011-08-22,78.339996,78.519997,76.500000,76.949997,65.038216,4434200
2011-08-23,77.169998,79.809998,76.870003,79.669998,67.337181,5819100
2011-08-24,79.400002,80.449997,78.849998,80.290001,67.861198,5176800
2011-08-25,80.449997,80.650002,77.790001,78.190002,66.086266,6604500
2011-08-26,77.730003,80.260002,76.500000,80.010002,67.624565,5390000
2011-08-29,81.300003,82.230003,80.900002,82.099998,69.391014,3467000
2011-08-30,81.680000,82.610001,80.709999,82.070000,69.365654,3734200
2011-08-31,82.699997,83.370003,82.199997,82.980003,70.134804,4737700
2011-09-01,83.019997,83.949997,81.279999,81.610001,68.976875,4535400
2011-09-02,80.019997,80.330002,78.919998,79.349998,67.066689,4391300
2011-09-06,77.440002,78.260002,76.699997,78.080002,65.993294,5271200
2011-09-07,79.360001,80.639999,78.660004,80.570000,68.097839,5213800
2011-09-08,79.879997,80.650002,78.779999,79.260002,66.990631,4722200
2011-09-09,78.059998,78.180000,76.000000,76.650002,64.784683,7423400
2011-09-12,76.209999,78.279999,76.000000,78.220001,66.111649,5848900
2011-09-13,78.279999,78.790001,77.190002,77.809998,65.765083,6469100
2011-09-14,77.959999,80.389999,76.910004,79.440002,67.142799,5402500
2011-09-15,80.180000,81.029999,79.480003,80.629997,68.148544,4222300
2011-09-16,81.430000,81.650002,80.010002,80.529999,68.064041,6027600
2011-09-19,79.570000,79.570000,77.879997,79.209999,66.948364,4552700
2011-09-20,79.440002,79.919998,78.459999,79.209999,66.948364,3914800
2011-09-21,79.330002,79.760002,76.269997,76.339996,64.522629,4957800
2011-09-22,74.820000,74.900002,72.000000,72.900002,61.615166,10108500
2011-09-23,72.639999,74.330002,72.339996,73.989998,62.536427,4583800
2011-09-26,74.389999,75.260002,73.449997,75.190002,63.550671,5033400
2011-09-27,76.370003,77.769997,75.820000,76.279999,64.471931,4875300
2011-09-28,76.419998,77.199997,73.500000,73.599998,62.206802,5932100
2011-09-29,74.970001,75.680000,73.500000,74.529999,62.992828,5633500
2011-09-30,73.910004,73.940002,71.709999,71.790001,60.676991,7184500
2011-10-03,71.129997,73.239998,70.930000,70.930000,59.950123,7619300
2011-10-04,70.129997,72.180000,68.629997,72.010002,60.862934,8700000
2011-10-05,71.739998,72.839996,71.010002,72.529999,61.302433,5467000
2011-10-06,72.720001,74.690002,72.000000,74.650002,63.094292,4835800
2011-10-07,75.199997,75.449997,73.070000,73.820000,62.392761,5291800
2011-10-10,75.120003,76.739998,75.089996,76.720001,64.843842,3855600
2011-10-11,76.550003,76.870003,75.889999,76.419998,64.590256,3320200
2011-10-12,76.730003,79.339996,76.730003,78.360001,66.229958,5663300
2011-10-13,78.269997,78.400002,76.669998,77.800003,65.756660,3726900
2011-10-14,78.940002,79.230003,78.120003,78.889999,66.677925,2840800
2011-10-17,78.629997,79.050003,75.660004,75.879997,64.133850,4359500
2011-10-18,76.180000,79.150002,75.709999,78.360001,66.229958,4167200
2011-10-19,78.260002,78.860001,77.269997,77.699997,65.672142,3865000
2011-10-20,77.769997,79.059998,77.110001,78.680000,66.500420,4087300
2011-10-21,79.379997,80.559998,78.980003,80.480003,68.021790,5125200
2011-10-24,80.320000,82.400002,80.230003,82.180000,69.458656,5428700
2011-10-25,76.879997,79.019997,76.279999,77.040001,65.114288,12651800
2011-10-26,77.980003,78.400002,75.970001,77.019997,65.097374,5788900
2011-10-27,79.510002,82.330002,78.919998,81.410004,68.807816,7413700
2011-10-28,81.529999,81.839996,80.500000,81.000000,68.461288,5252000
2011-10-31,79.879997,80.589996,78.930000,79.019997,66.787773,4022500
2011-11-01,77.889999,78.220001,76.260002,76.529999,64.683243,5772100
2011-11-02,77.389999,78.639999,77.349998,78.059998,65.976372,3559600
2011-11-03,78.860001,79.820000,77.889999,79.639999,67.311813,4337800
2011-11-04,78.970001,79.540001,78.120003,79.300003,67.024445,3771900
2011-11-07,79.269997,80.190002,78.300003,79.690002,67.354088,4311700
2011-11-08,80.290001,82.000000,80.000000,81.830002,69.162811,4230500
2011-11-09,80.129997,80.309998,78.470001,79.000000,66.770897,6393500
2011-11-10,80.309998,81.160004,79.650002,80.320000,67.886536,4646300
2011-11-11,81.300003,82.660004,81.300003,82.290001,69.551598,3645800
2011-11-14,81.559998,82.489998,81.379997,81.870003,69.196617,3168600
2011-11-15,81.440002,82.379997,81.059998,81.870003,69.196617,3602400
2011-11-16,81.290001,83.099998,80.860001,81.870003,69.196617,5097100
2011-11-17,81.529999,81.669998,79.669998,80.430000,67.979515,5077900
2011-11-18,80.699997,81.019997,79.980003,80.540001,68.072495,3928300
2011-11-21,79.279999,79.639999,77.540001,78.389999,66.255310,5438800
2011-11-22,77.629997,78.940002,77.449997,77.830002,66.246811,4170600
2011-11-23,77.080002,77.160004,75.489998,75.540001,64.297623,4149900
2011-11-25,75.550003,76.860001,75.550003,76.129997,64.799812,2094000
2011-11-28,77.199997,78.010002,77.050003,77.720001,66.153198,4923100
2011-11-29,78.000000,78.180000,77.029999,77.239998,65.744606,3853300
2011-11-30,79.709999,81.050003,79.430000,81.040001,68.979073,8721000
2011-12-01,81.250000,81.309998,80.250000,80.300003,68.349197,3867100
2011-12-02,81.389999,81.459999,79.050003,79.760002,67.889572,5578000
2011-12-05,81.330002,81.599998,80.339996,80.930000,68.885437,5910500
2011-12-06,82.129997,82.800003,81.610001,82.129997,69.906853,6011800
2011-12-07,82.029999,82.730003,80.779999,82.389999,70.128143,4306100
2011-12-08,81.830002,82.139999,80.260002,80.459999,68.485382,3980600
2011-12-09,80.919998,82.419998,80.769997,82.199997,69.966423,4075500
2011-12-12,81.900002,81.989998,80.029999,80.589996,68.596039,3338000
2011-12-13,81.000000,81.220001,78.910004,79.410004,67.591660,3975800
2011-12-14,79.180000,79.449997,78.260002,78.510002,66.825592,4203000
2011-12-15,79.430000,79.779999,78.599998,78.860001,67.123512,3247000
2011-12-16,79.519997,80.019997,78.419998,78.870003,67.132027,6492600
2011-12-19,79.019997,79.500000,77.510002,77.820000,66.238312,3485400
2011-12-20,79.190002,80.400002,78.870003,80.309998,68.357704,4660200
2011-12-21,80.430000,80.470001,78.970001,80.000000,68.093857,3611800
2011-12-22,80.269997,81.180000,79.930000,80.970001,68.919495,3164200
2011-12-23,81.239998,82.209999,80.779999,82.199997,69.966423,2042200
2011-12-27,81.910004,82.639999,81.620003,82.279999,70.034531,1722600
2011-12-28,82.220001,82.440002,80.940002,81.150002,69.072716,2613300
2011-12-29,81.370003,82.199997,81.190002,82.110001,69.889832,1935200
2011-12-30,82.230003,82.449997,81.599998,81.730003,69.566383,1706500
2012-01-03,83.760002,84.440002,83.360001,83.489998,71.064430,3380100
2012-01-04,83.129997,84.260002,83.110001,84.180000,71.651749,3007400
